ZIP,count,Total,percent_male,MedianAge,percentCollegeDegree,MedianIncome,percent_own
45225,,8807,0.460656296,27,4.2,20815,0.179146652
70580,,75,0.213333333,49.1,,4238,0.18
83802,,211,0.483412322,35.9,0,33250,0.180555556
06103,7,1295,0.54980695,31.3,79.2,58864,0.18327606
14607,1,16144,0.512636274,29.2,41.6,36007,0.183437702
00913,,8255,0.427740763,28.6,2.5,19085,0.18358209
07087,,67566,0.507533375,34,5.2,26033,0.185079929
04101,4,17339,0.494607532,32.2,22.1,28315,0.185230428
89191,,763,0.905635649,21.3,0,26250,0.185714286
11109,,3524,0.549375709,31.6,53.1,81537,0.186
24011,1,231,0.567099567,26.9,34.5,57500,0.18627451
22311,,18648,0.474420849,35.2,29.5,37565,0.187467157
94103,15,23907,0.575563642,40.2,25.3,41978,0.187473261
72329,,105,0.514285714,43.3,,23854,0.1875
79101,,2653,0.45231813,45.6,13.9,17813,0.188969992
30303,13,5001,0.557288542,22.8,2.3,30433,0.189435337
77598,2,23738,0.499157469,28.7,7.7,31827,0.189601212
94606,2,36214,0.487850003,35.5,15,26346,0.190233286
33716,1,15138,0.450786101,33.2,22.6,36817,0.191049696
66603,,1378,0.544992743,34.3,0,16935,0.191196699
53715,3,13406,0.540802626,21.8,11.2,30295,0.191795085
78401,,4728,0.587351946,39.3,2.7,15351,0.192206424
63101,1,2613,0.529276693,30.4,56.6,47798,0.192307692
70113,,8154,0.51373559,35.7,15.5,20397,0.192510402
19102,2,4056,0.518984221,30.9,40.2,60139,0.19254902
63824,,174,0.459770115,27.6,0,24464,0.192982456
25301,1,2084,0.443857965,47.2,36.2,27318,0.193892045
90010,,4133,0.521413017,39.8,16.2,39110,0.193908194
10019,15,38394,0.490128666,38.8,61.2,71712,0.194150299
90034,2,58703,0.497913224,32.6,35.9,39830,0.194215361
19104,5,52800,0.500738636,22.3,11.9,30985,0.19438044
76201,3,26557,0.459728132,22.5,9.2,23056,0.195124503
01610,1,23964,0.489651143,25.6,5.2,25538,0.195760097
72367,,116,0.301724138,47.7,,18000,0.196078431
11222,,34186,0.48201018,33.7,36.7,46020,0.196767307
77443,,66,0.803030303,,,,0.196969697
14605,1,13584,0.467388104,25.3,2.7,21250,0.199492278
90804,,40472,0.49920933,29.9,7.3,31880,0.199864728
07703,,387,0.565891473,24.5,18.9,43750,0.2
17247,,334,0.317365269,81.6,,,0.2
29378,,118,0.559322034,53.8,,,0.2
57364,,73,0.342465753,25.5,56.7,,0.2
79240,,61,0.475409836,12.7,,11818,0.2
85633,,39,0.333333333,55.3,,24000,0.2
11368,,107962,0.540301217,31.5,5.4,22420,0.200543824
10026,,37871,0.472261097,33.6,21,41260,0.200781904
00925,,6877,0.515777228,32.7,9.9,13763,0.201314424
75001,2,13214,0.507794763,32.2,38.6,43594,0.201517821
75254,3,24138,0.486245754,30.7,18.9,32333,0.201633442
19107,6,12327,0.495497688,30.1,38.9,46316,0.201787608
40507,,1677,0.595706619,41.5,34.1,34432,0.202227935
11221,,81321,0.464148252,31.6,9.8,31842,0.202352264
07104,,50813,0.489382638,31.7,4,28117,0.202644976
07105,2,50466,0.575635081,34.2,7.7,24387,0.20284584
02113,,6843,0.459009206,28.6,66.6,57588,0.203079179
18427,,188,0.45212766,26.6,,26111,0.203125
14202,,3741,0.589147287,36.1,24.5,37329,0.203371397
64106,4,8125,0.537969231,28.1,15.6,26088,0.204667864
33973,,12837,0.447534471,24.5,6.4,22762,0.204676587
20710,,9396,0.467007237,32.3,4.8,31297,0.205094189
36602,,627,0.454545455,55.4,16,47300,0.205128205
07108,,24053,0.443728433,29.9,5.8,30384,0.206100377
93523,,2926,0.488721805,26,12,44645,0.206796117
89101,2,44213,0.571393029,33.4,0.9,20982,0.206920854
90026,,68726,0.509472398,33.8,11.4,26655,0.20702615
37902,6,1810,0.526519337,31.1,48.6,42545,0.207239819
77036,,68373,0.531086833,29,5.4,21285,0.20769365
45219,1,17673,0.556724948,21.6,9.3,27131,0.20823918
61602,1,1008,0.662698413,50.2,13.2,47596,0.208633094
38664,,3506,0.479749002,28.4,0,29688,0.208911614
89169,,21809,0.507451052,33.9,6.5,25379,0.208956819
58335,,1580,0.486708861,19.9,0,21786,0.208994709
98121,7,12183,0.559714356,35.6,28.8,62207,0.209157128
37915,2,6325,0.466561265,26.9,1.9,22515,0.210179076
55403,7,14804,0.526006485,33,40.4,39345,0.210241507
99638,,39,0.692307692,49.3,0,11667,0.210526316
55414,4,27702,0.521659086,22.3,13.2,30912,0.211105291
90404,5,20807,0.462200221,37.9,19.7,50234,0.211224175
75204,4,26586,0.536410141,29.7,47.8,52757,0.211270492
80203,1,19668,0.565131178,31.1,50.5,36966,0.211996406
63103,,6824,0.486664713,30.4,16.7,42374,0.212144703
20032,,36772,0.45771239,28.3,2.6,31930,0.21244356
33132,2,9976,0.608761026,34.8,23.5,44311,0.212481737
73104,,1915,0.450652742,30.9,27.3,36163,0.212765957
83874,,93,0.505376344,68,,,0.212765957
44311,,9107,0.488744921,23.3,5.8,16499,0.212772786
10462,,77369,0.467318952,35.3,10.8,37795,0.21291684
90027,,45942,0.503722084,38.5,23,36340,0.212967236
43215,3,12410,0.527719581,30.8,56.9,46830,0.21363698
74119,,3680,0.551086957,45.7,49.4,37188,0.214036448
97840,,173,0.606936416,42.6,,21897,0.214285714
75246,,2604,0.566052227,32.8,18.5,31017,0.214791503
15222,3,3550,0.510985915,31.7,9,54172,0.214839424
90046,2,50499,0.52379255,37.8,51.4,45367,0.215016708
75240,,27050,0.513715342,29.6,6,22299,0.215283401
02746,1,14835,0.461880688,32,3.9,25428,0.216157205
90802,7,39297,0.524823778,35.5,13,36076,0.217682021
72322,,282,0.659574468,31.6,0,32669,0.218181818
14201,,12802,0.506092798,30.3,9.2,26317,0.218231108
02119,,24767,0.463439254,33.3,13.2,30915,0.218254764
75287,1,50416,0.48520311,31.6,22,38034,0.218598535
79021,,104,0.432692308,26.5,0,24583,0.21875
07522,,20869,0.474435766,29.3,4.3,27420,0.218866699
94115,5,33782,0.46572139,37.7,45.3,63869,0.219036891
80246,2,12248,0.492570216,31.6,36.5,33750,0.219991457
15750,,144,0.486111111,43.1,0,25455,0.22
97920,,95,0.568421053,58.9,0,6337,0.22
14608,,12058,0.454470061,31.3,6,24228,0.220239263
99755,,422,0.41943128,28.8,42.9,21481,0.221153846
11205,,43002,0.482721734,29.3,13.9,37678,0.221615721
04683,,62,0.451612903,22.5,0,,0.222222222
55384,,1862,0.445220193,51.2,36.7,45263,0.222222222
07107,,37788,0.487456335,31.4,3.4,26662,0.222589754
07306,,53767,0.514720925,32.5,21.3,32158,0.222705052
53202,3,23933,0.501023691,30.6,33.7,44552,0.222734255
76102,1,9122,0.551633414,32.7,26.1,37120,0.223058399
55101,11,5980,0.508528428,35.7,20.8,40423,0.2232959
37219,2,1151,0.599478714,36.8,80,46543,0.223333333
46601,,5851,0.537514955,35.7,2,20979,0.223345976
07524,,13014,0.468188105,28.9,3.2,28001,0.223708366
93234,,6936,0.490196078,23,1.5,16569,0.223899371
33135,2,35470,0.48669298,44.4,11.2,19053,0.224184578
74946,,149,0.523489933,30.8,0,11042,0.224489796
90403,2,24864,0.467784749,40.4,52,60962,0.22454421
84111,7,10846,0.534298359,34.4,9.4,25313,0.22613753
75231,2,34227,0.527127706,30.1,7.7,27245,0.226141528
93101,6,32523,0.50613412,31.2,17.9,31523,0.226771913
89119,11,44425,0.543950478,34.5,2.4,27471,0.227412224
43109,,143,0.237762238,52.3,0,16806,0.227848101
86021,,6019,0.456221964,15.4,1.4,25375,0.228045326
78751,3,14045,0.514275543,29.3,42.5,35716,0.228432404
10025,1,97390,0.447397063,38.2,31.1,57084,0.228460883
69135,,67,0.298507463,28.4,0,25741,0.228571429
97752,,43,0.813953488,55.8,,,0.228571429
07206,,26860,0.48198064,29.5,1.6,25607,0.228587016
12085,,523,0.273422562,43.1,36.8,42778,0.228855721
11232,,28824,0.559464335,31.6,22,25429,0.229147779
95915,,63,0.428571429,53,,,0.229166667
06519,1,15997,0.477402013,29.2,5.6,23974,0.229268293
10038,1,20082,0.463698835,32.4,30.1,65237,0.229357798
02121,,27093,0.455394382,30.2,5.1,30408,0.230509169
90704,,3960,0.491919192,34.9,2.9,27882,0.230534351
97331,4,2488,0.531350482,19.2,0.4,,0.230769231
08901,2,55476,0.502595717,23.1,6,22952,0.231082239
11216,,53783,0.469851068,34.8,19.5,38124,0.231122985
77002,11,11602,0.816152388,32.5,15.4,30306,0.231630972
84606,,33499,0.498074569,23.5,9.1,23039,0.231681993
06608,,14348,0.461318651,26,3.8,26448,0.23185118
90301,,36798,0.485406816,32.5,5.8,26544,0.232804668
94922,,323,0.399380805,40.5,0,14688,0.233009709
11233,1,68599,0.442849021,33.4,7.8,35449,0.233256793
32801,9,11237,0.541959598,37.4,45.1,44652,0.233318064
90201,,101932,0.508123062,27.9,3,21271,0.233374233
07093,,61919,0.49693955,35.7,9.7,30214,0.23356206
75206,3,37198,0.525592774,31,42.1,43554,0.23435197
61077,,79,0.848101266,26.7,,62838,0.234375
10550,,36804,0.449163134,34.3,7.4,34388,0.234824399
12305,2,5389,0.533123028,38,6.1,25895,0.234913793
70773,,230,0.62173913,28.3,0,,0.235294118
89086,,4551,0.516809492,27.7,4.7,34420,0.235397196
21202,9,22700,0.573876652,31.3,20.9,28782,0.235444269
94607,6,25107,0.479388218,34.9,17.1,30788,0.235687732
95816,1,16624,0.50120308,35.3,33.5,42729,0.236352293
94111,8,3496,0.511441648,48.3,38.2,100987,0.236891386
06511,2,53062,0.463533225,28.6,18.4,33583,0.237197404
45202,3,12537,0.54726011,33.1,26.4,40852,0.237415713
95564,,454,0.616740088,30.7,14.3,25985,0.238372093
11207,,92491,0.446702922,30.7,6.5,30261,0.238835455
95559,,113,0.238938053,61.7,,,0.238938053
94709,1,12360,0.534789644,29.8,24.5,45313,0.239274239
07050,,30062,0.470960016,35,7.1,30663,0.239287
14881,,71,0,80.5,,,0.23943662
76011,3,22540,0.497027507,29.1,3.9,26513,0.239490725
57621,,452,0.484513274,23,0,19750,0.239583333
77060,,44284,0.492706169,25.7,1.1,18335,0.240064323
86023,,1608,0.55721393,42.9,14.8,14961,0.240150094
99201,2,12761,0.528406865,36.2,14.8,27391,0.240293155
45160,,743,0.36204576,43.2,6.3,21250,0.240625
57636,,50,0.58,42.8,,17750,0.24137931
84144,,66,0.575757576,26.4,23.3,53929,0.24137931
12210,,9079,0.548077982,31.2,17.2,36234,0.2414307
77090,2,34201,0.457325809,27.9,1.5,28970,0.241830566
60649,,45444,0.438869818,37.9,9.1,30539,0.242348147
99605,,119,0.714285714,26.7,0,43750,0.242424242
11220,1,103089,0.517766202,32.4,10,21247,0.242427268
70375,,131,0.297709924,38.4,,32436,0.243243243
92101,26,35914,0.591134377,35.7,26.1,48907,0.243309375
37396,,315,0.396825397,23.6,0,33370,0.243697479
07055,,70215,0.500420138,28.9,7,23459,0.243861386
93450,,791,0.471554994,25.7,0,23125,0.244
07018,,29656,0.430132182,34.7,10.3,31961,0.244169485
25703,1,6705,0.44235645,21.9,9.3,15943,0.244243792
78752,1,18381,0.567379359,30.2,14.3,24491,0.244799559
55114,,3217,0.508237488,28.1,34,35208,0.244872592
85034,4,4187,0.540960115,29,5.7,22870,0.244925575
07202,,42177,0.491049624,33.3,8,27470,0.245139983
02135,,36932,0.436965233,29.2,40,44718,0.245370633
61820,2,35792,0.543585159,21.9,10.9,26059,0.246867262
35205,,19755,0.499266009,30.7,12.8,30608,0.247173847
70820,,18708,0.573391063,22.5,17.7,34838,0.247303775
12084,1,4429,0.444344096,33.7,42,50287,0.247604639
30021,,24504,0.495837414,29.7,3.1,20454,0.247779637
95825,3,31505,0.454054912,31.8,13.3,30879,0.248191503
44113,,18933,0.548882903,32.4,19.4,33441,0.24852203
31201,3,9049,0.526356503,33.2,15.6,17849,0.248721805
48207,2,20439,0.459611527,44.6,10.9,26398,0.248749174
11219,,96971,0.504532283,28.1,14.6,22456,0.249464467
40508,,24968,0.499319128,22.9,8.6,23020,0.249653555
02047,,111,0.504504505,89.3,,,0.25
43733,,275,0.847272727,25.3,0,26047,0.25
69157,,21,0.285714286,29.8,,16250,0.25
76885,,113,0.469026549,38.1,0,60109,0.25
07103,,30432,0.451334122,29.1,8.4,30393,0.250146456
10010,4,30670,0.467134007,35.1,43.3,81234,0.250312422
90025,2,43555,0.506784525,34.5,39.1,50402,0.250318441
32601,,19360,0.468491736,24,19.7,23048,0.250488472
95565,,1064,0.47462406,28.5,0,34534,0.250666667
11208,,93107,0.46527114,30.5,3.2,30542,0.250703638
48034,2,13463,0.439723687,38.1,13.4,34225,0.251092032
90270,,27527,0.502670106,26.8,2.2,20967,0.251189343
85281,9,55548,0.540181465,23.6,12.6,27040,0.251453838
60637,2,48270,0.44048063,30.7,8.1,29502,0.252168361
94117,,41568,0.541305812,32.9,30.8,59259,0.252445756
10004,,2807,0.523334521,33.1,69.8,103315,0.252447552
44610,,298,0.818791946,22.7,0,26250,0.252631579
80427,,733,0.593451569,43.5,0,31200,0.252717391
97209,3,14698,0.55796707,36.3,37.6,38845,0.252775073
60653,,31086,0.432316799,35.6,6.4,35230,0.253103696
06106,3,38225,0.493472858,29.8,3.7,25789,0.253169116
55408,,31130,0.52595567,29.3,39.3,32957,0.253370712
40208,1,14482,0.514984118,24.7,9.1,24158,0.253804348
14209,,8679,0.449245305,34.1,20.6,35152,0.253853565
89109,16,6852,0.526269702,47.7,8.3,30371,0.254213483
10280,2,8685,0.487392055,37.9,59.6,89854,0.254653938
11691,,61091,0.459232948,31.2,9.2,33216,0.25472495
10069,,5118,0.514654162,38.1,0,134792,0.254730203
20005,7,11858,0.576235453,33.4,82.2,74947,0.255284755
84083,,1226,0.495921697,29.8,0,20000,0.255605381
19732,,82,0.524390244,57.3,0,,0.256410256
93452,2,609,0.577996716,39.4,0,17813,0.258928571
61324,,60,0.533333333,51.6,0,,0.259259259
11231,,34137,0.472214899,35.3,27.9,54396,0.259787901
94158,8,5219,0.60758766,31.7,45.7,66078,0.260153257
43203,,7297,0.484171577,32.3,15.3,21895,0.260883281
01107,,11271,0.48292077,29.5,0.8,23808,0.260969388
73134,,3998,0.439969985,30.6,27.9,50496,0.261116856
90037,,61845,0.491567629,28.9,2.5,17195,0.261135479
91303,2,26744,0.507515704,32,5.4,29616,0.261186498
08832,,2580,0.479844961,30.2,7.5,33056,0.261477046
96786,,43264,0.522166235,27.2,5.4,33875,0.261516543
97735,,136,0.639705882,33.8,0,31250,0.261538462
13203,,16230,0.475169439,36.3,11.1,27662,0.261870709
37203,9,11525,0.503253796,29.8,31.3,30346,0.262864574
90211,,7748,0.430949923,41.3,20.1,53831,0.262917499
53204,1,42129,0.506942961,27,3.7,19397,0.26315387
46202,,15966,0.537454591,31.9,26.8,34946,0.263348756
90023,1,45126,0.501041528,29.4,3.4,20358,0.263747454
27510,1,15008,0.479744136,30.2,47.6,27580,0.264608282
72114,2,12218,0.461286626,33.9,4.1,20574,0.265230167
94569,,325,0.670769231,57.5,0,47356,0.265432099
12206,1,16885,0.485223571,28.4,4.1,30530,0.265547562
15232,2,11894,0.499831848,29.1,53.2,44800,0.265868641
01841,1,47676,0.479360685,29.6,4.4,24173,0.266255278
67122,,97,0.618556701,59.5,0,87708,0.266666667
73050,,824,0.524271845,20.7,0,7083,0.266666667
24016,2,8847,0.47903244,35.8,9.8,23277,0.266733267
70556,,278,0.442446043,27.6,50,36146,0.267175573
64111,6,16083,0.536964497,33.2,39.6,31624,0.267188009
57622,,246,0.532520325,28.5,0,12159,0.26744186
43005,,178,0.516853933,44.7,,32625,0.267605634
32204,,6340,0.483123028,38.4,26.1,31400,0.267851763
08102,1,7382,0.502167434,27.4,0.9,23640,0.268067227
30329,3,26211,0.519667315,30.9,24,31695,0.268309675
54861,,190,0.452631579,23.4,0,16607,0.268656716
40816,,33,0,73.1,,,0.269230769
71101,,8737,0.490099577,36.3,2.7,20901,0.269476019
02114,4,11994,0.490411873,31.2,53.5,67283,0.26993865
92617,8,16388,0.47400537,21,7.5,31760,0.269979508
84101,4,5124,0.573575332,34.3,13.8,31233,0.270164788
63108,,21277,0.483620811,29.8,27.4,39491,0.270242537
93067,1,543,0.454880295,49.2,,44929,0.270422535
19801,,15656,0.476430761,32,5.6,29803,0.27108139
02863,,19387,0.508588229,29.4,2.7,23439,0.271393643
10473,1,58660,0.436703034,36.1,6.8,33208,0.271481209
22202,13,21004,0.490668444,35.1,90.8,80505,0.271559951
95134,4,15517,0.529870465,31.9,42.7,81593,0.271808999
90019,,65408,0.484879525,36.6,9,27322,0.272467663
44104,,23307,0.445273952,28.6,1.8,19116,0.272509787
12493,,198,0.343434343,40.3,0,57031,0.272727273
18430,,21,0.333333333,65.1,,,0.272727273
45033,,389,0.544987147,21.5,0,26250,0.272727273
77063,,35961,0.512221573,33,20.1,37072,0.272732521
10001,4,21966,0.48857325,34.7,31.8,70664,0.272768505
90011,,100882,0.501814001,27.6,1.6,16850,0.272909091
47305,,4142,0.532110092,34.1,6.7,22106,0.273006135
48202,11,15866,0.496596496,40.2,11.8,25651,0.273044206
20712,,8954,0.478780433,33.5,7,32141,0.273383149
02150,1,36222,0.511898846,31,7.2,28157,0.273766234
48208,,9997,0.500550165,35.6,6.8,20909,0.273915187
23976,,136,0.507352941,48.8,0,25500,0.273972603
40434,,88,0.829545455,32.8,,,0.273972603
49440,2,1008,0.482142857,41.9,50,31302,0.274165202
15213,15,28400,0.474225352,21.7,14.5,30615,0.274844557
11377,,86316,0.49898049,35.8,19.1,32518,0.275180769
60624,,39283,0.467988697,27.9,1.3,26159,0.275748058
95679,,29,0.275862069,,,,0.275862069
60644,,47631,0.45461989,32.5,2.3,24834,0.275894777
06114,,28151,0.476927995,30.2,1.5,26502,0.276376737
35816,1,14274,0.487810004,27.2,7.1,22313,0.276414943
05050,,128,0.5,44.3,0,14250,0.276595745
78402,,560,0.626785714,52.8,0,27321,0.276595745
14802,,4324,0.582099907,19.9,3.2,21964,0.277108434
55802,2,2212,0.438969259,59.5,4.7,30000,0.277258567
10014,3,30597,0.495865608,36.7,50.8,87640,0.277647827
55805,,10149,0.509606858,25.8,13.7,24075,0.277888446
76006,1,23472,0.51670075,31.7,12.8,36680,0.278162098
02907,1,27448,0.475735937,29.5,5.2,22821,0.278452027
70130,,13870,0.515645278,36,39.5,41333,0.27892113
02111,,7771,0.519881611,34.3,19.8,43750,0.279007177
02128,3,43575,0.538427998,34,13.8,30041,0.279379157
91405,2,54435,0.500670524,32,5.9,23377,0.279693487
57361,,118,0.601694915,51.3,0,18571,0.28
11373,,99159,0.50986799,36.2,12,28123,0.280117532
85719,6,44220,0.492559928,22.9,10.1,26584,0.280559473
17401,,17561,0.491828484,28.8,2.8,23963,0.280594123
84102,1,16760,0.550596659,29.3,15.8,32232,0.280653626
11224,,42535,0.443540614,47.3,10.9,34575,0.280743355
33137,,20221,0.525740567,36,11,32323,0.28102146
72571,,356,0.629213483,42.3,0,13100,0.28125
60626,1,51061,0.500949844,33,16.6,31046,0.281288274
96826,1,30698,0.475535866,40.1,12.4,34604,0.281489002
47708,3,323,0.665634675,49.9,22.9,29028,0.281609195
58757,,982,0.487780041,19,3.8,25750,0.281632653
68131,,13317,0.494255463,29.8,21.4,26290,0.281988016
93529,,419,0.868735084,34.5,0,13080,0.282208589
85172,,774,0.710594315,29.8,,14250,0.282758621
27701,10,20762,0.493642231,32.8,20.1,22343,0.282836153
91411,,24546,0.522447649,35.2,8.5,29589,0.282854375
01561,,174,0.545977011,22.7,0,18992,0.283018868
02723,,14298,0.45740663,37.3,4.2,30706,0.283452344
52401,,2116,0.606332703,38.4,2.1,25823,0.283694628
12202,,9024,0.430518617,33.3,18,31579,0.284385707
26714,,347,0.691642651,59.7,0,16384,0.28515625
30337,3,11388,0.483491394,34.3,2.1,22715,0.285366932
05401,6,27908,0.498172567,27.5,18,30922,0.285389979
10013,4,26065,0.493458661,36.4,28,75111,0.285572049
87730,,13,0.538461538,22.8,0,,0.285714286
11385,,99379,0.493172602,35,13.4,36181,0.285743169
23510,2,7171,0.566029842,30.3,28.6,41556,0.286032453
57577,,966,0.47826087,23.6,0,35667,0.286219081
07302,1,37472,0.522229932,33.6,37.8,71529,0.286864454
11238,,51895,0.467964158,34.5,43,48444,0.286919098
07017,,34813,0.43489501,38.4,2.9,35655,0.287733468
98102,4,22493,0.515449251,33.2,54.1,47705,0.287849669
32323,,190,0.484210526,51.7,,22303,0.287878788
06051,1,30431,0.473135947,31.5,4.1,27328,0.288020965
30308,6,16434,0.545941341,30.2,19.1,47970,0.288888889
92113,1,58158,0.546081365,25.5,2,22925,0.288939235
16507,,10428,0.517932489,30.5,9.8,22432,0.28907168
11105,,36190,0.500110528,35.3,41.7,44195,0.289211012
06444,,134,0.298507463,29.7,0,45000,0.289473684
11217,,38787,0.470802073,34.9,34.1,54043,0.289489418
33125,,53435,0.482941892,43,4,16928,0.289709417
15444,,283,0.38869258,60.4,0,20208,0.289772727
32839,2,46052,0.517306523,31,9.6,21417,0.290080068
40155,,1100,0.553636364,31.5,0,20368,0.290178571
10016,3,51196,0.451148527,32.8,64.3,84333,0.290800229
92701,,54117,0.513646359,27,2.4,21454,0.291168873
94123,1,24500,0.469673469,35.4,75.6,80967,0.291211537
15219,3,15410,0.476119403,28,7.2,23688,0.291563981
99321,,734,0.423705722,23.9,0,18418,0.291666667
98057,9,10875,0.507678161,37.9,3,33376,0.291721917
08609,1,14884,0.567454985,33,3.1,22214,0.291792657
12779,,1907,0.544310435,30.4,0,19700,0.292035398
10701,,61167,0.476515114,34.5,8.5,34565,0.292570226
53205,,9575,0.446370757,28.5,1.7,25775,0.292593636
92109,7,44012,0.528742161,30.5,34.7,46596,0.292828685
70712,,4446,0.93477283,42.5,0,32422,0.292857143
11230,,84219,0.484142533,34.7,19.8,32215,0.292866964
27601,9,9766,0.556829818,29.3,10.5,22731,0.293049468
07201,1,24719,0.486670173,32.1,7.5,26309,0.293483838
44106,,26373,0.457778789,28.7,22.3,30387,0.293591654
29201,13,21057,0.511706321,22.4,12.5,31632,0.293701881
06605,,23497,0.485593906,32.2,12.8,27905,0.293800862
58224,,24,0.791666667,36.5,0,,0.294117647
95550,,272,0.650735294,36.4,11.6,31250,0.294117647
30339,9,18904,0.494710114,31.7,41.2,51516,0.294184612
75243,2,56910,0.481110525,31.3,5.8,30206,0.294207706
32811,2,38301,0.473877967,29.8,5.2,23876,0.294477219
91203,3,13213,0.479981836,38.3,21.3,30409,0.294507373
78758,7,45623,0.537470136,30.2,8.7,27619,0.295047358
30070,,253,0.501976285,37.1,0,14500,0.295238095
85003,5,9197,0.612264869,36.6,10.9,40082,0.295413784
60612,1,36052,0.480555864,30.6,15.3,36576,0.295830174
80457,,475,0.378947368,28.6,0,32083,0.296116505
90292,5,21536,0.461738484,41.7,36,77467,0.296268902
38115,,41712,0.451476793,27.3,5.5,25178,0.296422593
60621,,33608,0.435015473,31.6,1.6,22070,0.296448565
20020,,51176,0.449097233,32.1,2.8,35943,0.296454464
92102,,43853,0.516087839,30.1,5,26032,0.296827094
60615,,40745,0.459467419,33.9,31.8,35536,0.297037148
10128,5,60121,0.427870461,38.8,61.5,73044,0.29714468
92108,10,18794,0.506172183,31.2,21.9,51296,0.297222769
31084,,88,0.056818182,24.9,0,,0.297297297
06604,3,29972,0.479213933,31.2,9.2,27535,0.297318612
77042,2,36583,0.492933876,31.5,12.1,33461,0.297461401
77098,2,12720,0.538600629,35.7,47.1,59556,0.298513251
85008,3,52966,0.52088132,29.2,9.9,26085,0.298756477
07304,1,40750,0.47798773,35.5,13.7,32163,0.299061635
92104,,45471,0.499615139,34.7,16.1,35311,0.299322669
57339,,1430,0.527972028,23.4,0,16813,0.299450549
30093,1,56213,0.518296479,29.2,3,22474,0.299482681
90302,1,30502,0.458330601,32.4,3.5,29617,0.300146145
13210,3,27440,0.447084548,21.4,12.4,30982,0.300157356
30901,,16148,0.501857815,36.2,4.1,17094,0.30017965
60195,1,3810,0.537270341,30.9,30.3,58103,0.300678952
07112,,25935,0.460497397,34.6,4.6,31260,0.301188203
94305,7,13515,0.54554199,21.5,17.2,45042,0.301867912
07513,,11903,0.499201882,33.7,3.9,27080,0.302619414
31701,,21467,0.458750641,33,1.6,22194,0.302773687
21217,5,40443,0.452785402,33.2,6.3,30249,0.302803129
17606,,592,0.302364865,86.1,,,0.303030303
22731,,78,0.576923077,25.6,,,0.303030303
10003,4,57310,0.478834409,32.3,26.2,71157,0.303872023
90018,,48498,0.474926801,33.9,4.6,21122,0.304215699
02125,,34172,0.502253307,30.2,22.9,36277,0.304238985
07307,,43283,0.503754361,32.9,21.1,37327,0.30427558
53713,2,23044,0.532199271,29.4,14.9,25938,0.304347826
94609,2,21210,0.452145215,35.4,23.5,41111,0.304347826
07029,,16496,0.515276431,33.2,34.3,32635,0.304686149
94621,5,31833,0.497848145,27.6,1.7,21801,0.304810413
78728,,20817,0.48479608,31,10,36365,0.304830766
02909,1,43752,0.500777107,29,6.6,25814,0.305160017
99785,,407,0.530712531,21.3,0,13125,0.305263158
28206,,11962,0.475923759,31.1,11,18861,0.305265712
33127,,30131,0.49613355,33.7,1.2,18916,0.3060885
10065,5,32797,0.43247858,38.9,61.6,89915,0.306374881
