,UANUM,UANAME,Population,Latitude,Longitude,4 Week Rate,4 Week TRP,CPP,CPM,AdvertisingCost,PredictedCount,ActualCount,PredictedActualDiff,PercentDiff,Households,HouseholdsPerStation,MarketSize
1482,40294,"Houghton, MI",15452,47.1219444,-88.5688889,2956.25,700.0,4.5,12.625,195.0815,1.16,1,0.16,0.08,5709,4921.551724137931,Small
1483,40348,"Houlton, ME",4128,46.1261111,-67.8408333,2300.0,200.0,12.0,4.0,16.512,0.06,0,0.06,0.06,1859,30983.333333333336,Small
1484,40375,"Houma, LA",144875,29.595555600000004,-90.7194444,4204.25,1100.0,3.975,2.25,325.96875,2.98,0,2.98,2.98,52312,17554.362416107382,Medium
1485,40402,"Houston, MS",2557,33.8983333,-88.9991667,8135.714285714301,914.2857142857001,9.285714285700001,7.2857142857,18.6295714285349,0.0,0,0.0,0.0,927,inf,Small
1486,40429,"Houston, TX",4944332,29.763055600000005,-95.3630556,69809.7222222222,145.8333333333,125.9444444444,2.5772222222,12742.642304334571,178.88,136,42.88,0.31299270100000004,1722997,9632.138864042934,Large
1487,40456,"Houtzdale, PA",4081,40.825,-78.3513889,12340.416666666699,1000.0,13.666666666700001,6.75,27.546750000000003,0.08,0,0.08,0.08,813,10162.5,Small
1488,40537,"Hudson, NY",11512,42.2527778,-73.79138890000002,21228.888888888898,555.5555555556,41.8888888889,5.4444444444,62.6764444439328,1.08,1,0.08,0.04,5036,4662.962962962963,Small
1489,40547,"Hudson, WI--MN",22395,44.9747222,-92.7566667,22930.0,200.0,114.6666666667,4.6666666667,104.5100000007465,0.46,0,0.46,0.46,9460,20565.217391304348,Small
1490,40564,"Hugo, OK",5028,34.0105556,-95.5094444,1195.0,600.0,2.6,6.4,32.1792,0.0,0,0.0,0.0,1955,inf,Small
1491,40591,"Hugoton, KS",3936,37.1752778,-101.3491667,1050.0,333.3333333333,3.3333333333,3.6666666667,14.432000000131199,0.0,0,0.0,0.0,1359,inf,Small
1492,40618,"Humboldt, IA",5243,42.7208333,-94.215,500.0,200.0,3.0,5.0,26.215000000000003,0.1,0,0.1,0.1,2277,22770.0,Small
1493,40645,"Humboldt, TN",8769,35.8197222,-88.9158333,2950.0,300.0,10.5,5.0,43.845,0.64,1,-0.36,-0.18,3798,5934.375,Small
1494,40672,"Huntingburg, IN",5501,38.2988889,-86.955,3177.375,650.0,5.875,10.375,57.072875,0.0,0,0.0,0.0,1898,inf,Small
1495,40699,"Huntingdon, PA",11385,40.4847222,-78.0105556,3200.125,1000.0,3.375,8.0,91.08,0.06,0,0.06,0.06,3113,51883.333333333336,Small
1496,40726,"Huntington, IN",18207,40.88305560000001,-85.4975,850.0,200.0,4.0,10.0,182.07,0.86,1,-0.14,-0.07,6951,8082.558139534884,Small
1497,40753,"Huntington, WV--KY--OH",202637,38.4191667,-82.4452778,11379.0,200.0,57.0,5.75,1165.16275,5.52,9,-3.48,-0.348,82950,15027.17391304348,Medium
1498,40780,"Huntsville, AL",286692,34.7302778,-86.5861111,12718.571428571398,714.2857142857001,19.2857142857,4.7142857143,1351.5480000040957,7.8,5,2.8,0.46666666700000003,113726,14580.25641025641,Medium
1499,40807,"Huntsville, TX",36928,30.7233333,-95.5505556,2275.0,300.0,8.25,7.25,267.72799999999995,1.64,1,0.64,0.32,10131,6177.439024390244,Small
1500,40834,"Huron, CA",6754,36.2027778,-120.1019444,6351.75,700.0,10.0,7.75,52.3435,0.16,0,0.16,0.16,1563,9768.75,Small
1501,40861,"Huron, SD",12637,44.3633333,-98.2138889,1977.5,500.0,4.5,22.25,281.17325,0.16,0,0.16,0.16,5484,34275.0,Small
1502,40888,"Hurricane, UT",16336,37.1752778,-113.2891667,20065.6875,156.25,33.5,2.11125,34.48938,0.1,0,0.1,0.1,5069,50690.0,Small
1503,40915,"Hutchinson, KS",44320,38.0608333,-97.9294444,20320.6875,156.25,33.5,3.68875,163.4854,1.56,2,-0.44,-0.146666667,18037,11562.179487179486,Small
1504,40942,"Hutchinson, MN",14054,44.8877778,-94.3694444,1190.0,300.0,4.0,11.0,154.594,0.72,1,-0.28,-0.14,5894,8186.111111111111,Small
1505,40955,"Huxley, IA",4094,41.8952778,-93.6005556,36386.5625,156.25,59.5625,6.965,28.51471,0.12,0,0.12,0.12,1565,13041.666666666668,Small
1506,40969,"Idabel, OK",5940,33.8955556,-94.8261111,1195.0,600.0,2.6,6.4,38.016000000000005,0.02,0,0.02,0.02,2286,114300.0,Small
1507,40996,"Idaho Falls, ID",90733,43.46666670000001,-112.03333329999998,2270.0,350.0,7.0,5.5,499.03150000000005,2.58,3,-0.42,-0.105,31471,12198.062015503876,Small
1508,41023,"Ilion--Herkimer, NY",24792,43.0255556,-74.98638890000002,21228.888888888898,555.5555555556,41.8888888889,5.4444444444,134.97866666556482,1.32,0,1.32,1.32,10568,8006.060606060606,Small
1509,41050,"Imlay City, MI",3792,43.0247222,-83.07777779999998,7500.0,400.0,19.0,5.0,18.96,0.0,0,0.0,0.0,1437,inf,Small
1510,41077,"Immokalee, FL",23160,26.4183333,-81.4175,26070.0,620.0,47.0,4.4,101.90400000000001,0.02,0,0.02,0.02,3987,199350.0,Small
1511,41100,"Incline Village, NV--CA",13022,39.2513889,-119.9719444,20514.8125,156.25,33.5,6.166875,80.30504625,3.48,4,-0.52,-0.10400000000000001,4957,1424.4252873563219,Small
1512,41131,"Independence, IA",5743,42.4686111,-91.8891667,10918.4615384615,938.4615384614999,12.2307692308,5.4615384615,31.365615384394502,0.0,0,0.0,0.0,2360,inf,Small
1513,41158,"Independence, KS",9959,37.22416670000001,-95.7080556,895.8,360.0,3.2,6.2,61.7458,0.58,1,-0.42,-0.21,3914,6748.275862068966,Small
1514,41185,"Indiana, PA",28807,40.6213889,-79.1527778,9100.0,833.3333333333002,12.0,16.0,460.912,3.9,2,1.9,0.6333333329999999,11195,2870.512820512821,Small
1515,41212,"Indianapolis, IN",1487483,39.7683333,-86.1580556,45229.0,360.0,133.4,5.8,8627.401399999999,63.58,63,0.58,0.0090625,577679,9085.860333438188,Large
1516,41239,"Indianola, IA",14281,41.35805560000001,-93.5572222,36386.5625,156.25,59.5625,6.965,99.46716500000001,0.26,0,0.26,0.26,5356,20600.0,Small
1517,41266,"Indianola, MS",10408,33.4508333,-90.655,1355.5,350.0,4.25,11.25,117.08999999999999,0.12,0,0.12,0.12,3385,28208.333333333336,Small
1518,41293,"Indianola, WA",7938,47.7472222,-122.5244444,151865.05,142.5,261.0,6.6745,52.982181,2.78,4,-1.22,-0.244,3150,1133.0935251798562,Small
1519,41320,"Indiantown, FL",6503,27.026944399999994,-80.4858333,9913.75,500.0,20.0,5.5,35.7665,0.64,1,-0.36,-0.18,1442,2253.125,Small
1520,41347,"Indio--Cathedral City, CA",345580,33.7797222,-116.46444440000002,62375.0,300.0,212.0,7.5,2591.85,36.12,50,-13.88,-0.272156863,131377,3637.2369878183836,Medium
1521,41360,"Ingleside--Aransas Pass, TX",16522,27.9091667,-97.1497222,10655.5384615385,846.1538461538,13.3846153846,3.8461538462,63.5461538469164,0.18,0,0.18,0.18,5806,32255.55555555556,Small
1522,41374,"Interlachen, FL",5805,29.623611100000005,-81.8905556,2250.0,400.0,6.0,8.0,46.44,0.02,0,0.02,0.02,2340,117000.0,Small
1523,41401,"International Falls, MN",7055,48.6011111,-93.4108333,1761.25,300.0,6.0,13.0,91.715,0.06,0,0.06,0.06,3405,56750.0,Small
1524,41482,"Iola, KS",5729,37.9244444,-95.3997222,12175.0,766.6666666666998,16.5833333333,5.666666666699999,32.464333333524294,0.02,0,0.02,0.02,2362,118100.0,Small
1525,41509,"Ione, CA",7820,38.3527778,-120.9316667,72659.7083333333,156.25,119.5,3.6733333333,28.725466666406,0.06,0,0.06,0.06,1279,21316.666666666668,Small
1526,41536,"Ionia, MI",14409,42.9872222,-85.0711111,1864.2857142857001,314.2857142857,6.7142857143,9.142857142899999,131.73942857204608,0.02,0,0.02,0.02,3872,193600.0,Small
1527,41590,"Iowa City, IA",106621,41.66111110000001,-91.53,2612.5,300.0,9.0,6.0,639.726,8.88,10,-1.12,-0.101818182,44846,5050.225225225225,Medium
1528,41617,"Iowa Falls, IA",5070,42.5225,-93.2511111,500.0,200.0,3.0,5.0,25.35,0.08,0,0.08,0.08,2177,27212.5,Small
1529,41644,"Iowa Park, TX",6285,33.9513889,-98.6683333,600.0,200.0,3.0,9.5,59.7075,0.16,0,0.16,0.16,2425,15156.25,Small
1530,41563,"Iowa, LA",3252,30.2366667,-93.0136111,6838.333333333299,1000.0,7.25,4.3333333333,14.091999999891598,0.0,0,0.0,0.0,1114,inf,Small
1531,41671,"Iron Mountain--Kingsford, MI--WI",19228,45.835049,-88.066384,1492.8571428572,685.7142857143,2.5714285714,7.0,134.596,0.44,0,0.44,0.44,8525,19375.0,Small
1532,41698,"Iron River, MI",3208,46.0927778,-88.6422222,1492.8571428572,685.7142857143,2.5714285714,7.0,22.456000000000003,0.0,0,0.0,0.0,1557,inf,Small
1533,41725,"Ironton, MO",2673,37.5972222,-90.6272222,3113.3333333333007,760.0,4.7333333333,6.6,17.6418,0.04,0,0.04,0.04,1169,29225.0,Small
1534,41752,"Ironwood, MI--WI",7134,46.4547222,-90.1708333,20160.3125,937.5,23.5625,6.4375,45.925125,0.06,0,0.06,0.06,3417,56950.0,Small
1535,41779,"Irrigon, OR",2686,45.8958333,-119.4902778,7650.0,200.0,38.5,7.0,18.802,0.0,0,0.0,0.0,917,inf,Small
1536,41806,"Irvine, KY",3503,37.7005556,-83.9738889,750.0,200.0,4.0,9.0,31.527,0.0,0,0.0,0.0,1466,inf,Small
1537,41833,"Ishpeming, MI",12301,46.4886111,-87.6675,2062.5,750.0,3.0,4.4166666667,54.32941666707671,0.08,0,0.08,0.08,5228,65350.0,Small
1538,41914,"Ithaca, NY",53661,42.4405556,-76.4969444,5100.0,600.0,9.0,16.0,858.576,7.58,5,2.58,0.43,18595,2453.166226912929,Small
1539,41941,"Itta Bena, MS",4223,33.495,-90.3197222,1946.25,425.0,5.125,11.5,48.564499999999995,0.02,0,0.02,0.02,961,48050.0,Small
1540,41995,"Jacksboro, TX",4231,33.2183333,-98.1583333,50775.0,400.0,155.5,3.0,12.693,0.0,0,0.0,0.0,1118,inf,Small
1541,42439,"Jackson--Wellston, OH",11768,39.1233333,-82.5330556,739.0,266.6666666667,3.3333333333,7.0,82.376,0.48,0,0.48,0.48,5185,10802.083333333334,Small
1542,42022,"Jackson, AL",2920,31.508888899999995,-87.8944444,15865.5555555556,933.3333333333001,17.888888888900002,5.2222222222,15.248888888824,0.0,1,-1.0,-0.5,1152,inf,Small
1543,42049,"Jackson, CA",7255,38.3488889,-120.7730556,10606.25,500.0,23.5,5.0,36.275,0.84,1,-0.16,-0.08,3188,3795.2380952380954,Small
1544,42076,"Jackson, GA",5218,33.2944444,-83.96611109999998,22880.0,360.0,67.4,8.4,43.8312,0.0,0,0.0,0.0,1739,inf,Small
1545,42103,"Jackson, KY",2567,37.55305560000001,-83.3836111,750.0,200.0,4.0,9.0,23.103,0.08,0,0.08,0.08,987,12337.5,Small
1546,42157,"Jackson, MI",90057,42.2458333,-84.40138890000001,2466.6666666667,400.0,7.0,3.6666666667,330.2090000030019,2.18,4,-1.82,-0.364,33630,15426.605504587154,Small
1547,42184,"Jackson, MN",3169,43.6208333,-94.9883333,1003.75,250.0,4.5,18.75,59.41875,0.02,0,0.02,0.02,1448,72400.0,Small
1548,42211,"Jackson, MS",351478,32.2986111,-90.1847222,15752.777777777801,911.1111111111001,17.888888888900002,4.0,1405.912,11.1,8,3.1,0.34444444399999996,130511,11757.747747747748,Medium
1549,42265,"Jackson, TN",71880,35.6144444,-88.81388890000002,2950.0,300.0,10.5,5.0,359.4,2.64,3,-0.36,-0.09,25906,9812.878787878788,Small
1550,42319,"Jackson, WY",11407,43.48,-110.7616667,630.0,300.0,2.0,6.0,68.44200000000001,2.96,4,-1.04,-0.20800000000000002,4026,1360.1351351351352,Small
1551,42346,"Jacksonville, FL",1065219,30.3319444,-81.6558333,20450.0,300.0,70.5,5.5,5858.7045,52.26,21,31.26,1.420909091,403810,7726.942212016839,Large
1552,42373,"Jacksonville, IL",22669,39.7338889,-90.22888890000002,3000.0,300.0,10.5,5.5,124.6795,0.7,0,0.7,0.7,8747,12495.714285714286,Small
1553,42400,"Jacksonville, NC",105419,34.7538889,-77.4305556,4021.090909090901,690.9090909091002,6.0909090909,5.3636363636,565.4291818143485,2.36,2,0.36,0.12,33629,14249.57627118644,Medium
1554,42427,"Jacksonville, TX",14075,31.963611100000005,-95.2702778,1389.2857142857001,771.4285714286,2.2857142857,3.8571428571,54.289285713682496,0.14,0,0.14,0.14,4740,33857.142857142855,Small
1555,42454,"Jaffrey, NH",3003,42.8138889,-72.0236111,2300.0,200.0,12.0,4.0,12.012,0.16,0,0.16,0.16,1108,6925.0,Small
1556,42508,"Jamestown, ND",15284,46.9105556,-98.7080556,3082.5,1000.0,3.0,8.5,129.91400000000002,0.8,0,0.8,0.8,6412,8015.0,Small
1557,42481,"Jamestown, NY",43404,42.0969444,-79.2355556,4775.0,800.0,6.0,17.3333333333,752.3359999985532,3.6,4,-0.4,-0.08,18492,5136.666666666667,Small
1558,42535,"Jamestown, OH",3769,39.6580556,-83.735,5083.3333333333,716.6666666666998,7.25,5.916666666699999,22.2999166667923,0.12,0,0.12,0.12,1533,12775.0,Small
1559,42562,"Janesville, WI",69658,42.6827778,-89.01861109999999,1690.8333333332998,416.6666666667,4.5,2.9166666667000003,203.16916666898862,1.56,1,0.56,0.28,28127,18030.128205128203,Small
1560,42616,"Jasper, AL",14156,33.8311111,-87.2775,3980.0,960.0,4.6,5.8,82.1048,1.76,2,-0.24,-0.08,5272,2995.4545454545455,Small
1561,42643,"Jasper, FL",5404,30.518055600000004,-82.9483333,2045.0,540.0,4.6,5.8,31.3432,0.12,0,0.12,0.12,1001,8341.666666666668,Small
1562,42670,"Jasper, GA",5909,34.4677778,-84.4291667,2078.5714285714002,714.2857142857001,3.1428571429,6.2857142857,37.1422857142013,0.3,0,0.3,0.3,2272,7573.333333333334,Small
1563,42697,"Jasper, IN",15759,38.3913889,-86.9311111,3177.375,650.0,5.875,10.375,163.499625,0.6,0,0.6,0.6,6316,10526.666666666668,Small
1564,42724,"Jasper, TN",3281,35.0741667,-85.62611109999997,7438.888888888899,666.6666666666999,14.0,2.8888888889,9.4784444444809,0.66,1,-0.34,-0.17,1246,1887.8787878787878,Small
1565,42751,"Jasper, TX",7790,30.92,-93.9963889,1438.75,1000.0,1.625,4.5,35.055,0.04,0,0.04,0.04,2757,68925.0,Small
1566,42778,"Jayuya, PR",11300,18.2205556,-66.5919444,7500.0,400.0,19.0,6.0,67.80000000000001,0.16,0,0.16,0.16,3409,21306.25,Small
1567,42832,"Jean Lafitte, LA",2700,29.6666667,-90.1083333,20000.0,200.0,100.0,7.0,18.900000000000002,0.36,0,0.36,0.36,886,2461.1111111111113,Small
1568,42805,"Jeanerette, LA",6680,29.9108333,-91.6633333,17577.058823529398,870.5882352941002,20.1176470588,5.1176470588,34.185882352784,0.0,0,0.0,0.0,2300,inf,Small
1569,42967,"Jefferson City, MO",58533,38.5766667,-92.1733333,7360.0,720.0,11.0,7.9,462.4107,1.02,0,1.02,1.02,23457,22997.058823529413,Small
1570,42978,"Jefferson Township North, NJ",13714,41.002989,-74.55804499999998,300105.0,156.25,494.375,9.6025,131.688685,0.86,0,0.86,0.86,4978,5788.372093023256,Small
1571,42849,"Jefferson, GA",10443,34.116944399999994,-83.5725,1000.0,200.0,5.0,4.0,41.772,0.22,0,0.22,0.22,3985,18113.636363636364,Small
1572,42859,"Jefferson, IA",3906,42.0152778,-94.3772222,500.0,200.0,3.0,5.0,19.53,1.3,2,-0.7,-0.233333333,1722,1324.6153846153845,Small
1573,42870,"Jefferson, NC",4129,36.4202778,-81.47361109999999,908.3333333333001,400.0,2.0,12.0,49.547999999999995,0.0,0,0.0,0.0,1778,inf,Small
1574,42913,"Jefferson, OH",3205,41.7386111,-80.77,7168.75,750.0,11.25,11.25,36.05625,0.16,0,0.16,0.16,1315,8218.75,Small
1575,42994,"Jena, LA",3992,31.683055600000007,-92.1336111,4952.7777777778,844.4444444444,7.2777777778,5.7222222222,22.8431111110224,0.02,0,0.02,0.02,1709,85450.0,Small
1576,43021,"Jennings, LA",9869,30.2222222,-92.6569444,2327.2727272726997,727.2727272727002,3.0909090909,4.7272727273,46.6534545457237,0.22,0,0.22,0.22,3721,16913.636363636364,Small
1577,43048,"Jerome, ID",10892,42.72416670000001,-114.5177778,2050.0,350.0,6.5,6.0,65.352,0.04,0,0.04,0.04,3749,93725.0,Small
1578,43064,"Jersey Shore, PA",9606,41.2019444,-77.26472220000002,2833.3333333333007,800.0,3.6666666667,10.0,96.06,0.16,0,0.16,0.16,3803,23768.75,Small
1579,43075,"Jerseyville, IL",8989,39.12,-90.3283333,31190.0,280.0,110.6,5.2,46.7428,0.34,0,0.34,0.34,3551,10444.117647058823,Small
1580,43102,"Jesup, GA",12660,31.6072222,-81.8855556,1375.0,300.0,5.0,5.75,72.795,0.06,0,0.06,0.06,3953,65883.33333333334,Small
1581,43115,"Jewett City, CT",10119,41.6066667,-71.98138890000001,3830.0,466.6666666667,8.3333333333,4.0,40.476,0.08,0,0.08,0.08,3883,48537.5,Small
1582,43129,"Jim Thorpe, PA",5594,40.8758333,-75.7327778,51600.0,766.6666666666998,62.8333333333,4.8333333333,27.0376666664802,0.26,0,0.26,0.26,2242,8623.076923076922,Small
1583,43210,"Johnson City, TN",120415,36.3133333,-82.3536111,2597.1538461539003,384.6153846154,7.7692307692,4.0,481.66,3.36,2,1.36,0.45333333299999995,51707,15388.988095238095,Medium
1584,43217,"Johnson Creek, WI",2702,43.07611110000001,-88.7741667,2050.0,400.0,6.0,6.833333333300001,18.4636666665766,0.02,1,-0.98,-0.49,1029,51450.0,Small
1585,43227,"Johnson Lane, NV",5337,39.04805560000001,-119.7211111,20514.8125,156.25,33.5,6.166875,32.912611874999996,0.72,1,-0.28,-0.14,1995,2770.8333333333335,Small
1586,43237,"Johnston City, IL",3621,37.82055560000001,-88.9275,3060.0,400.0,8.5714285714,5.2857142857,19.1395714285197,1.34,2,-0.66,-0.22,1454,1085.0746268656717,Small
1587,43253,"Johnstown, CO",13693,40.33694439999999,-104.9116667,800.0,400.0,2.0,6.0,82.158,0.42,0,0.42,0.42,4526,10776.190476190477,Small
1588,43264,"Johnstown, OH",4523,40.153611100000006,-82.6852778,4532.0,240.0,19.8,5.8,26.233399999999996,0.04,0,0.04,0.04,1786,44650.0,Small
1589,43291,"Johnstown, PA",69014,40.3266667,-78.92222220000002,10485.0769230769,753.8461538462,17.1538461538,13.0769230769,902.4907692291765,1.74,2,-0.26,-0.08666666699999999,30111,17305.172413793105,Small
1590,43383,"Jones Creek, TX",3182,28.9683333,-95.455,69809.7222222222,145.8333333333,125.9444444444,2.5772222222,8.2007211110404,0.38,0,0.38,0.38,765,2013.157894736842,Small
1591,43345,"Jonesboro, AR",65419,35.8422222,-90.7041667,5313.3333333333,911.1111111111001,6.1111111111000005,3.4444444444,225.3321111082036,3.02,3,0.02,0.005,25805,8544.701986754966,Small
1592,43372,"Jonesboro, LA",5609,32.241111100000005,-92.7158333,2400.0,840.0,3.6,9.2,51.602799999999995,0.08,0,0.08,0.08,2055,25687.5,Small
1593,43399,"Joplin, MO",82775,37.0841667,-94.5130556,5717.2608695652,852.1739130435001,7.3043478261,5.0434782609,417.4739130459975,0.38,0,0.38,0.38,32847,86439.47368421052,Small
1594,43426,"Jordan, MN",5207,44.6669444,-93.6266667,94235.5,156.25,158.125,4.489375,23.376175625,0.16,0,0.16,0.16,1801,11256.25,Small
1595,43453,"Juana D�az, PR",80928,18.051389,-66.50666700000001,7500.0,400.0,19.0,6.0,485.568,0.06,0,0.06,0.06,25513,425216.6666666667,Small
1596,43507,"Junction City, KS",38787,39.028611100000006,-96.8311111,1126.0,466.6666666667,2.6666666667,6.0,232.72199999999998,2.06,0,2.06,2.06,12470,6053.398058252427,Small
1597,43534,"Junction City, OR",5966,44.21944439999999,-123.2044444,600.0,200.0,3.0,4.0,23.864,0.06,0,0.06,0.06,2292,38200.0,Small
1598,43480,"Junction, TX",2566,30.4891667,-99.7716667,2400.0,200.0,12.0,36.0,92.37599999999999,0.08,0,0.08,0.08,1142,14275.0,Small
1599,43561,"Juneau, AK",24537,58.3019444,-134.4197222,7754.166666666701,816.6666666666998,10.0833333333,6.416666666699999,157.44575000081787,1.48,1,0.48,0.24,9599,6485.810810810811,Small
1600,43571,"Juneau, WI",2736,43.40555560000001,-88.705,153087.5,500.0,315.375,4.25,11.628,0.0,0,0.0,0.0,894,inf,Small
1601,43595,"Jupiter Farms, FL",10962,26.920329,-80.191764,85259.25,156.25,140.375,8.7425,95.835285,1.14,1,0.14,0.07,3436,3014.0350877192986,Small
1602,43604,"Justin, TX",2986,33.0847222,-97.2958333,50775.0,400.0,155.5,3.0,8.958,0.1,0,0.1,0.1,1095,10950.0,Small
1603,43615,"Kahului, HI",55934,20.8947222,-156.47,114990.576923077,149.0384615385,193.88461538459998,3.4334615385,192.047237694459,14.26,23,-8.74,-0.36416666700000005,16442,1153.015427769986,Small
1604,43642,"Kailua (Hawaii County)--Holualoa, HI",28850,19.6227778,-155.9522222,114990.576923077,149.0384615385,193.88461538459998,3.4334615385,99.05536538572501,6.08,9,-2.92,-0.292,11001,1809.375,Small
1605,43669,"Kailua (Honolulu County)--Kaneohe, HI",113682,21.4180556,-157.8036111,114990.576923077,149.0384615385,193.88461538459998,3.4334615385,390.322774619757,8.16,9,-0.84,-0.084,35221,4316.299019607843,Medium
1606,43696,"Kalaheo, HI",14840,21.9286111,-159.53027780000005,114990.576923077,149.0384615385,193.88461538459998,3.4334615385,50.95256923134,2.22,3,-0.78,-0.195,5016,2259.459459459459,Small
1607,43711,"Kalama, WA",3310,46.0086111,-122.84333329999998,46783.5,1100.0,46.7,2.1,6.9510000000000005,0.0,0,0.0,0.0,1384,inf,Small
1608,43723,"Kalamazoo, MI",209703,42.2916667,-85.58722220000001,34342.8571428571,471.4285714286,76.4285714286,4.8571428571,1018.5574285624414,14.24,17,-2.76,-0.15333333300000002,84792,5954.494382022472,Medium
1609,43777,"Kalispell, MT",31785,48.1958333,-114.31194440000002,1116.6666666667,333.3333333333,3.6666666667,4.0,127.14,0.78,1,-0.22,-0.11,12964,16620.51282051282,Small
1610,43804,"Kalkaska, MI",2668,44.7341667,-85.1758333,4046.6666666666997,466.6666666667,11.0,14.666666666700001,39.13066666675561,0.26,0,0.26,0.26,1055,4057.6923076923076,Small
1611,43818,"Kamas, UT",2645,40.6430556,-111.28,8966.6666666667,266.6666666667,34.6666666667,6.666666666699999,17.633333333421497,0.0,0,0.0,0.0,939,inf,Small
1612,43831,"Kanab, UT",3212,37.0475,-112.5255556,6163.6363636364,472.72727272730003,13.5454545455,6.7272727273,21.6080000000876,0.02,0,0.02,0.02,1357,67850.0,Small
1613,43858,"Kane, PA",3770,41.6627778,-78.81138890000003,6520.0,880.0,7.6,21.6,81.432,0.0,0,0.0,0.0,1615,inf,Small
1614,43885,"Kankakee, IL",81926,41.12,-87.86111109999999,140155.083333333,156.25,233.6666666667,3.1816666667,260.6612233360642,4.94,6,-1.06,-0.15142857099999998,29117,5894.12955465587,Small
1615,43912,"Kansas City, MO--KS",1519417,39.0997222,-94.5783333,79200.0,1033.3333333333,85.0,5.1666666667,7850.321166717314,122.18,167,-44.82,-0.266785714,606689,4965.534457357996,Large
1616,43939,"Kapaa, HI",19063,22.0783333,-159.3219444,114990.576923077,149.0384615385,193.88461538459998,3.4334615385,65.4520773084255,9.28,14,-4.72,-0.314666667,6516,702.1551724137931,Small
1617,43966,"Kapaau, HI",3597,20.2338889,-155.80194440000002,114990.576923077,149.0384615385,193.88461538459998,3.4334615385,12.3501611539845,0.0,0,0.0,0.0,1178,inf,Small
1618,43993,"Kaplan, LA",4826,29.9977778,-92.2847222,17577.058823529398,870.5882352941002,20.1176470588,5.1176470588,24.6977647057688,0.0,0,0.0,0.0,1972,inf,Small
1619,44020,"Karnes City, TX",3015,26.3327778,-97.4391667,10655.5384615385,846.1538461538,13.3846153846,3.8461538462,11.596153846293001,0.02,0,0.02,0.02,915,45750.0,Small
1620,44047,"Kasson, MN",7048,44.03,-92.7505556,22930.0,200.0,114.6666666667,4.6666666667,32.8906666669016,0.04,0,0.04,0.04,2603,65075.0,Small
1621,44074,"Kaufman, TX",6268,32.58888889999999,-96.3086111,78975.0,145.8333333333,136.9444444444,2.5005555556,15.6734822225008,0.0,0,0.0,0.0,1993,inf,Small
1622,44128,"Kayenta, AZ",4688,36.7277778,-110.2538889,2560.0,880.0,3.4,5.0,23.439999999999998,0.16,0,0.16,0.16,1121,7006.25,Small
1623,44155,"Kearney, MO",7368,39.3677778,-94.3619444,79200.0,1033.3333333333,85.0,5.1666666667,38.068000000245604,0.24,1,-0.76,-0.38,2827,11779.166666666668,Small
1624,44182,"Kearney, NE",31287,40.6994444,-99.0811111,1687.5,300.0,6.0,18.0,563.1659999999999,2.26,2,0.26,0.08666666699999999,12153,5377.433628318585,Small
1625,44209,"Keene, NH",22510,42.9336111,-72.27861109999998,2300.0,200.0,12.0,4.0,90.04,3.04,4,-0.96,-0.192,9079,2986.5131578947367,Small
1626,44236,"Kekaha, HI",5313,21.9711111,-159.715,114990.576923077,149.0384615385,193.88461538459998,3.4334615385,18.2419811540505,0.1,0,0.1,0.1,1556,15560.0,Small
1627,44263,"Kellogg, ID",3091,47.5383333,-116.1183333,1360.0,500.0,2.75,6.0,18.546,0.04,0,0.04,0.04,1344,33600.0,Small
1628,44290,"Kelseyville, CA",3277,38.97805560000001,-122.8383333,3712.3333333333003,466.6666666667,10.0,15.0,49.155,0.18,0,0.18,0.18,1119,6216.666666666667,Small
1629,44317,"Kemmerer, WY",3127,41.7925,-110.5369444,683.3333333333001,200.0,3.3333333333,17.6666666667,55.24366666677089,0.32,0,0.32,0.32,1179,3684.375,Small
1630,44344,"Kenai, AK",4921,60.5544444,-151.2583333,7754.166666666701,816.6666666666998,10.0833333333,6.416666666699999,31.5764166668307,0.16,0,0.16,0.16,1832,11450.0,Small
1631,44371,"Kendallville, IN",10399,41.4413889,-85.265,1500.0,600.0,2.8,7.0,72.79299999999999,0.14,0,0.14,0.14,4287,30621.42857142857,Small
1632,44398,"Kenedy, TX",6118,28.8188889,-97.8483333,1590.0,520.0,3.0,3.8,23.2484,0.04,0,0.04,0.04,1191,29775.0,Small
1633,44425,"Kennebunk, ME",8240,43.3838889,-70.5452778,2300.0,200.0,12.0,4.0,32.96,2.28,3,-0.72,-0.18,3767,1652.1929824561405,Small
1634,44452,"Kennett, MO",11241,36.2361111,-90.0555556,3000.0,400.0,8.0,15.0,168.615,0.3,0,0.3,0.3,4515,15050.0,Small
1635,44479,"Kennewick--Pasco, WA",210975,46.2397222,-119.0994444,7650.0,200.0,38.5,7.0,1476.825,8.16,9,-0.84,-0.084,75002,9191.421568627451,Medium
1636,44506,"Kenosha, WI--IL",124064,42.5847222,-87.8211111,37083.0625,156.25,60.8125,3.4378125,426.50876999999997,3.68,3,0.68,0.17,46623,12669.293478260868,Medium
1637,44533,"Kenton, OH",8360,40.6469444,-83.60972220000002,1770.0,440.0,4.8,9.6,80.25599999999999,0.06,0,0.06,0.06,3306,55100.0,Small
1638,44560,"Keokuk, IA--IL",13411,40.3972222,-91.3847222,5716.666666666701,433.3333333333,14.833333333299999,18.1666666667,243.6331666671137,0.14,0,0.14,0.14,5466,39042.85714285714,Small
